permit_id,city,permit_date,units,permit_type,work_kind,is_residential,status,lng,lat,address,source_url
1016477,philadelphia,2020-08-07,1,Residential Building,New Construction,true,Issued,-74.9979887895319,40.05097782111923,9240 VANDIKE ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-007104,philadelphia,2023-02-09,3,Building,New Construction,true,Expired,-75.15072427011948,40.00013372054642,3119 N 13TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-020572,philadelphia,2021-12-31,1,Residential Building,New Construction,true,Expired,-75.14026959969776,39.980084091345624,1923 N ORIANNA ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-015462,philadelphia,2021-12-20,1,Residential Building,New Construction,true,Completed,-75.14751397961744,39.96866569121699,953 N MARSHALL ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-014122,philadelphia,2020-12-10,2,Residential Building,New Construction,true,Completed,-75.14236204982868,39.981488911222655,449 W NORRIS ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-002868,philadelphia,2022-10-17,1,Residential Building,New Construction,true,Completed,-75.04575920033007,40.087285071261896,9412 KREWSTOWN RD,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-000994,philadelphia,2021-07-20,1,Residential Building,New Construction,true,Issued,-75.18054765942827,39.94028721102837,2224 KIMBALL ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-013290,philadelphia,2022-12-28,1,Residential Building,New Construction,true,Expired,-75.07988305017295,39.99740622051023,4204 E THOMPSON ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-008386,philadelphia,2020-10-29,1,Residential Building,New Construction,true,Completed,-75.1762600896185,39.94348261132339,2028 PEMBERTON ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-007181,philadelphia,2024-09-09,2,Residential Building,New Construction,true,Completed,-75.17184802022196,39.943867970830404,619 S 18TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-003449,philadelphia,2022-04-27,1,Residential Building,New Construction,true,Expired,-75.22976504030132,39.98401420098476,5351 HAZELHURST ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-002419,philadelphia,2021-07-06,3,Building,New Construction,true,Completed,-75.23379857050053,39.95892811054741,5617 SANSOM ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-009838,philadelphia,2022-11-30,2,Residential Building,New Construction,true,Completed,-75.1187111103961,39.988297671322094,2057 E RUSH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
1038268,philadelphia,2020-05-27,1,Residential Building,New Construction,true,Completed,-75.18257287964758,39.94746808088606,403 S 26TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-006941,philadelphia,2021-06-25,8,Building,New Construction,true,Completed,-75.14273347005019,39.97933668134534,1827 N 5TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-003743,philadelphia,2020-11-11,4,Building,New Construction,true,Completed,-75.14917037008787,39.97538173088389,1522 N 8TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2023-003825,philadelphia,2023-10-02,6,Building,New Construction,true,Completed,-75.16393990994351,39.97493260077362,1704 MASTER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-020526,philadelphia,2021-12-31,1,Residential Building,New Construction,true,Completed,-75.09197937976775,39.98994297086142,2682 PICKWICK ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-002982,philadelphia,2021-08-25,5,Building,New Construction,true,Completed,-75.14300907957913,39.984411880585334,514 W SUSQUEHANNA AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-019075,philadelphia,2021-12-08,1,Residential Building,New Construction,true,Expired,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2024-004199,philadelphia,2024-11-04,3,Building,New Construction,true,Issued,-75.14906477046179,39.973594740826904,1413 N 8TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-005566,philadelphia,2020-10-27,1,Residential Building,New Construction,true,Completed,-75.12980995056785,39.9807769008532,2214 TRENTON AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-013033,philadelphia,2021-01-27,1,Residential Building,New Construction,true,Completed,-75.15377941026557,39.92424566058583,416 HOFFMAN ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-006858,philadelphia,2024-09-18,1,Residential Building,New Construction,true,Issued,-75.11809064975607,39.987057211051614,2130 E RUSH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-008580,philadelphia,2023-01-09,1,Residential Building,New Construction,true,Completed,-75.22582158980124,39.947179771147916,5126 MALCOLM ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-016383,philadelphia,2021-06-21,1,Residential Building,New Construction,true,Completed,-75.13542634943722,39.98556773073497,2311 PALETHORP ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-001931,philadelphia,2021-09-15,1,Residential Building,New Construction,true,Completed,-75.19140036966252,39.936932780929645,1309 S DOVER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-004222,philadelphia,2024-07-15,1,Residential Building,New Construction,true,Completed,-75.17315683991882,39.97520072077334,2235 W THOMPSON ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-010007,philadelphia,2020-10-18,2,Residential Building,New Construction,true,Completed,-75.17372186946879,39.94077251113834,1828 CHRISTIAN ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-019144,philadelphia,2021-12-09,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-010313,philadelphia,2024-12-11,1,Residential Building,New Construction,true,Completed,-75.18581982016353,39.97601816083885,3033 BALTZ ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-008669,philadelphia,2022-10-17,3,Building,New Construction,true,Expired,-75.13946533055919,39.98267321058099,301 DIAMOND ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-011375,philadelphia,2020-11-20,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-010623,philadelphia,2020-09-29,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2023-002985,philadelphia,2024-06-20,3,Building,New Construction,true,Issued,-75.14744870951367,39.98367902047763,805 DIAMOND ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-002944,philadelphia,2022-04-01,3,Building,New Construction,true,Expired,-75.1979445101038,39.96500692124382,650 N 38TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-004713,philadelphia,2021-06-17,1,Residential Building,New Construction,true,Completed,-75.18216949016615,39.93406560065843,2241 WILDER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-005519,philadelphia,2022-10-17,6,Building,New Construction,true,Completed,-75.14317208043735,39.95365064128484,160-64 N 2ND ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-019018,philadelphia,2021-12-09,1,Residential Building,New Construction,true,Completed,-74.99905206005313,40.06335981127778,3600 GRANT AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-017563,philadelphia,2021-12-28,1,Residential Building,New Construction,true,Completed,-75.16016751984348,39.93874415067642,1017 MONTROSE ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-004865,philadelphia,2023-11-20,40,Building,New Construction,true,Completed,-75.19739719033625,39.96825085112232,3701 BROWN ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-015745,philadelphia,2022-03-24,1,Residential Building,New Construction,true,Expired,-75.17650121998636,40.04434447057962,6115 OSCEOLA ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-002694,philadelphia,2020-09-04,1,Residential Building,New Construction,true,Completed,-75.16243682999269,39.93839295084077,1136 CARPENTER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2023-004923,philadelphia,2023-10-24,30,Building,New Construction,true,Completed,-75.20761742051626,40.077304961364,8623 GERMANTOWN AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-008912,philadelphia,2021-12-30,6,Building,New Construction,true,Completed,-75.19925442011586,39.96461507105814,3845 WALLACE ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-011005,philadelphia,2024-02-14,1,Residential Building,New Construction,true,Issued,-75.0967050696364,39.99275965114014,2400 E VENANGO ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
979098,philadelphia,2020-07-17,2,Residential Building,New Construction,true,Completed,-75.16610560952255,39.96778863088219,1728 FOLSOM ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-014238,philadelphia,2021-01-04,2,Residential Building,New Construction,true,Completed,-75.09823219002979,39.990061931241826,2500 E TIOGA ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-004659,philadelphia,2023-02-09,1,Building,New Construction,true,Completed,-75.06940315057341,39.9982086005158,4501 RICHMOND ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-010489,philadelphia,2020-12-08,1,Residential Building,New Construction,true,Issued,-75.114821170242,39.98822459082611,2158 E ORLEANS ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-002775,philadelphia,2024-04-09,1,Residential Building,New Construction,true,Completed,-75.19399398950594,39.93399367108353,1548 S MYRTLEWOOD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-013304,philadelphia,2021-12-06,2,Residential Building,New Construction,true,Issued,-75.14879128997022,39.96306154072496,650 FAIRMOUNT AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-004717,philadelphia,2023-09-11,1,Residential Building,New Construction,true,Completed,-75.17419729989383,39.97698324055325,2302 SHARSWOOD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-000981,philadelphia,2020-07-06,14,Building,New Construction,true,Completed,-75.16548824049956,39.97138251103295,1723 RIDGE AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-010760,philadelphia,2021-09-14,1,Residential Building,New Construction,true,Completed,-75.19112413978175,39.908697450864494,3428 MESSINA WAY,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-020574,philadelphia,2021-12-31,1,Residential Building,New Construction,true,Expired,-75.14024011960876,39.98021657047812,1931 N ORIANNA ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-006759,philadelphia,2023-05-30,9,Building,New Construction,true,Completed,-75.13339770955022,39.974704170792464,1700 FRANKFORD AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-006785,philadelphia,2021-12-29,43,Building,New Construction,true,Expired,-75.16031937975295,40.04592122058155,912-22 LOCUST AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-020579,philadelphia,2021-12-31,1,Residential Building,New Construction,true,Expired,-75.14016819965885,39.98054306128229,1951 N ORIANNA ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-020591,philadelphia,2021-12-31,1,Residential Building,New Construction,true,Expired,-75.14149998955557,39.98019462068766,1916 N LEITHGOW ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-006541,philadelphia,2020-12-30,3,Building,New Construction,true,Completed,-75.17898468027883,39.94180611055877,2141 CHRISTIAN ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-015449,philadelphia,2021-12-20,1,Residential Building,New Construction,true,Completed,-75.14690579053782,39.96913055080962,600 BRENNA WALK,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-013256,philadelphia,2022-12-28,1,Residential Building,New Construction,true,Expired,-75.07988305017295,39.99740622051023,4204 E THOMPSON ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-018199,philadelphia,2021-12-27,1,Residential Building,New Construction,true,Expired,-75.12120784030478,39.977129700732576,2616 E LETTERLY ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-006928,philadelphia,2021-11-17,32,Building,New Construction,true,Completed,-75.1788232305173,40.03498839050796,212-14 W RITTENHOUSE ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-008215,philadelphia,2020-10-20,1,Residential Building,New Construction,true,Completed,-75.18016785941855,39.9778168708478,1424 N ETTING ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-010097,philadelphia,2024-12-19,1,Residential Building,New Construction,true,Issued,-75.18107052039412,39.93896484074668,2232 ALTER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-001472,philadelphia,2020-08-07,12,Building,New Construction (Shell Only),true,Completed,-75.13471463950141,39.968130481155534,1144 FRANKFORD AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
1037549,philadelphia,2020-02-19,2,Residential Building,New Construction,true,Completed,-75.18604228048358,39.93899567095215,2529 ANNIN ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-004190,philadelphia,2022-09-08,4,Building,New Construction,true,Completed,-75.13505202970357,39.9689249211306,17 W GIRARD AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-004212,philadelphia,2022-08-19,3,Building,New Construction,true,Completed,-75.08919893945071,39.98525800054369,3614 BALFOUR ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-004394,philadelphia,2022-06-06,1,Residential Building,New Construction,true,Completed,-75.05116826955786,40.09340985061514,8809 VERREE RD,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
1017808,philadelphia,2020-08-14,4,Building,New Construction,true,Completed,-75.14311796958494,39.97648232099911,1649 N 5TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-001272,philadelphia,2020-08-24,1,Residential Building,New Construction (Stand Alone),true,Completed,-75.21369274961052,40.037582411059326,626 LEVERINGTON AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-002841,philadelphia,2022-08-17,1,Residential Building,New Construction,true,Completed,-75.18800378957289,39.981330880481124,3229 W OXFORD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-007928,philadelphia,2024-09-04,1,Residential Building,New Construction,true,Completed,-75.18796320038699,39.936442020518356,2619 SEARS ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-011827,philadelphia,2021-09-14,1,Residential Building,New Construction,true,Completed,-75.19077176982694,39.91036982080513,3316 MESSINA WAY,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-003048,philadelphia,2020-09-02,5,Building,New Construction,true,Completed,-75.20683709017413,39.97413697107483,4107 W GIRARD AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-005345,philadelphia,2020-12-08,5,Building,New Construction,true,Expired,-75.13139175991508,39.99175940071514,2726 HOPE ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-011286,philadelphia,2024-11-19,1,Residential Building,New Construction,true,Issued,-75.17287491027577,39.93912521114946,1029 S 18TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-010743,philadelphia,2024-01-09,1,Residential Building,New Construction,true,Completed,-75.14685129015403,39.92931351128228,1438 S FRONT ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
1049486,philadelphia,2020-07-29,2,Residential Building,New Construction,true,Completed,-75.18907672987605,39.93414422051229,1508 S LECOUNT ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-010127,philadelphia,2022-10-26,1,Residential Building,New Construction,true,Issued,-75.18170670985145,40.05125989060599,128 E SHARPNACK ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-011316,philadelphia,2023-06-21,1,Residential Building,New Construction,true,Issued,-75.0967050696364,39.99275965114014,2400 E VENANGO ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-012705,philadelphia,2022-08-10,2,Residential Building,New Construction,true,Issued,-75.18193033056309,39.9288289705711,1831 S 22ND ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-006588,philadelphia,2021-11-08,1,Residential Building,New Construction,true,Issued,-75.22543380974217,40.042729961026744,514 PARKER AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-009060,philadelphia,2024-09-04,1,Residential Building,New Construction,true,Completed,-75.12027705007287,39.969617450796896,2001 RICHMOND ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-012597,philadelphia,2020-11-21,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-009112,philadelphia,2021-09-20,1,Residential Building,New Construction,true,Completed,-75.14327202017013,39.98390215058564,2135 N FAIRHILL ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-015979,philadelphia,2021-02-04,2,Residential Building,New Construction,true,Completed,-75.21230540995064,39.97076269059761,947 N 45TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-005268,philadelphia,2024-06-03,1,Residential Building,New Construction,true,Completed,-75.12027705007287,39.969617450796896,2001 RICHMOND ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-006476,philadelphia,2024-07-14,1,Residential Building,New Construction,true,Completed,-75.09118320056844,39.98868167056606,2751 E PACIFIC ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-014804,philadelphia,2021-01-11,1,Residential Building,New Construction,true,Completed,-75.17789028960406,39.92639144116745,2011 S GARNET ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-006858,philadelphia,2021-04-20,3,Building,New Construction,true,Completed,-75.21058966021491,39.964812300491566,709 N 44TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-012501,philadelphia,2023-06-27,1,Residential Building,New Construction,true,Completed,-75.22969900966508,39.97027887127431,650 N CONESTOGA ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-015254,philadelphia,2022-02-18,1,Residential Building,New Construction,true,Expired,-75.18174510959253,40.05248865121203,122 E HORTTER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-011241,philadelphia,2022-12-20,2,Residential Building,New Construction,true,Completed,-75.18806827988827,39.93777564070189,2634 OAKFORD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-013808,philadelphia,2021-02-15,1,Residential Building,New Construction,true,Expired,-75.11557564995888,39.98973560052893,2067 E ORLEANS ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-015046,philadelphia,2020-12-14,1,Residential Building,New Construction,true,Completed,-75.19524932977724,39.936535540896756,1355 S 31ST ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-002315,philadelphia,2021-08-29,30,Building,New Construction,true,Completed,-75.22340345025688,39.96906434112681,920 N 51ST ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-020570,philadelphia,2021-12-31,1,Residential Building,New Construction,true,Expired,-75.14132370017767,39.98104005055562,410 W NORRIS ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-003879,philadelphia,2023-07-13,1,Residential Building,New Construction,true,Completed,-75.17180436050268,39.92574723056119,1520 MCKEAN ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-012599,philadelphia,2023-02-17,1,Residential Building,New Construction,true,Issued,-75.1379860404957,39.96618185084706,1031 GERMANTOWN AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-003787,philadelphia,2023-04-13,5,Building,New Construction,true,Completed,-75.17239847965,39.975948831134,2211 INGERSOLL ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-007408,philadelphia,2023-08-02,2,Residential Building,New Construction,true,Completed,-75.18773841020014,39.93534682137912,2600 REED ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-004880,philadelphia,2020-11-24,10,Building,New Construction,true,Expired,-75.17113314056334,39.98087361133575,1714 N 22ND ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-005469,philadelphia,2020-12-14,180,Building,New Construction,true,Completed,-75.17727509014635,39.958964390843,230 N 23RD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-005773,philadelphia,2020-12-19,3,Building,New Construction,true,Completed,-75.17650164961292,39.98090402048446,2526 CECIL B MOORE AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-004624,philadelphia,2021-11-18,1,Building,New Construction,true,Completed,-75.00490941052563,40.06966697070695,9559 ACADEMY RD,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-006904,philadelphia,2021-12-20,6,Building,New Construction,true,Expired,-75.15538209037712,39.95656023095736,241 N 10TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-002361,philadelphia,2024-11-01,1,Residential Building,New Construction,true,Completed,-75.1166687096598,39.98916456092801,2068 E MONMOUTH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-010286,philadelphia,2024-11-21,1,Residential Building,New Construction,true,Completed,-75.17446046044508,39.97557318064531,2328 SEYBERT ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-001574,philadelphia,2020-07-30,1,Residential Building,New Construction (Stand Alone),true,Completed,-75.19034385967608,39.91001933128738,3315 MESSINA WAY,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-006572,philadelphia,2022-10-27,2,Residential Building,New Construction,true,Completed,-75.1338646595363,39.98795709108355,152 W CUMBERLAND ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-010642,philadelphia,2020-09-29,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
1017255,philadelphia,2021-01-22,2,Residential Building,New Construction,true,Completed,-75.23498215947635,40.04967824086062,7519 RIDGE AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-006533,philadelphia,2022-09-16,1,Residential Building,New Construction,true,Amendment Ready For Issue,-75.14776054954704,39.93950021048864,250 MONROE ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-014420,philadelphia,2021-12-02,1,Residential Building,New Construction,true,Expired,-75.17273174035053,39.98154056060416,1722 N BONSALL ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-001490,philadelphia,2021-06-26,1,Residential Building,New Construction,true,Completed,-75.19102876963137,39.93778026094908,1256 S NEWKIRK ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-013457,philadelphia,2024-01-30,1,Residential Building,New Construction,true,Completed,-75.18072293001626,39.981434531190345,2810 CECIL B MOORE AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-006330,philadelphia,2024-06-25,1,Residential Building,New Construction,true,Completed,-75.12027705007287,39.969617450796896,2001 RICHMOND ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-015405,philadelphia,2022-02-18,1,Residential Building,New Construction,true,Expired,-75.18174510959253,40.05248865121203,122 E HORTTER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-000855,philadelphia,2021-06-07,3,Building,New Construction,true,Completed,-75.13654987049107,39.98468549101558,2238 N 2ND ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-008781,philadelphia,2022-07-15,1,Residential Building,New Construction,true,Expired,-75.1415334395205,39.97834112117987,1804 N 4TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-006437,philadelphia,2022-08-11,1,Master Plan,New Construction,true,Completed,-75.12027705007287,39.969617450796896,2001 RICHMOND ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-002164,philadelphia,2020-10-27,3,Building,New Construction,true,Completed,-75.16462345054634,39.98233457062212,1840-42 N GRATZ ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-004343,philadelphia,2021-10-12,3,Building,New Construction,true,Issued,-75.14617111016634,39.98592405127797,2234 N FRANKLIN ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-006675,philadelphia,2021-12-23,195,Building,New Construction,true,Issued,-75.13375249952956,39.962570270480434,933 N PENN ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-018520,philadelphia,2021-12-20,1,Master Plan,New Construction,true,Completed,-75.14410490944073,39.980253111143526,527 W BERKS ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-006049,philadelphia,2021-02-10,8,Building,New Construction,true,Completed,-75.1468416103884,39.93400459096568,129-43 WASHINGTON AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2024-000188,philadelphia,2024-04-19,6,Building,New Construction,true,Completed,-75.1599624002395,40.005486840872244,3347 N 19TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-019413,philadelphia,2021-12-23,1,Residential Building,New Construction,true,Completed,-75.1520172200902,39.94280093122251,503 S 6TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-003153,philadelphia,2024-05-19,1,Residential Building,New Construction,true,Completed,-75.17638192008086,39.93563360070945,1924 TITAN ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-017863,philadelphia,2021-12-28,1,Residential Building,New Construction,true,Completed,-75.17982369042284,39.94414998055054,2231 PEMBERTON ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-007015,philadelphia,2020-07-30,1,Residential Building,New Construction (Stand Alone),true,Expired,-75.18037121043261,39.90966000067249,1843 HARTRANFT ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-018734,philadelphia,2021-12-31,1,Residential Building,New Construction,true,Completed,-75.17037149978341,39.94272894097534,723-27 S 17TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
